idade,peso,altura,imc,sexo_m,sexo_f,lesoes_count,comorbidades_count,n_days,total_exs,lower_count,lower_ratio,has_biset,has_triset,has_drop,quality_label
32,64.5,1.71,22.1,1,0,0,1,5,30,11,0.367,0,0,0,1
43,65.8,1.73,22.0,1,0,0,0,1,5,2,0.4,0,0,0,1
36,53.1,1.57,21.5,0,1,2,0,1,5,2,0.4,0,0,0,1
22,106.0,1.84,31.3,1,0,0,0,3,24,6,0.25,0,0,0,1
40,51.7,1.59,20.5,0,1,0,0,5,45,17,0.378,0,0,0,0
21,89.6,1.89,25.1,1,0,1,0,5,45,16,0.356,0,0,0,0
29,87.8,1.72,29.7,1,0,1,1,1,4,2,0.5,0,0,0,0
41,104.2,1.68,36.9,1,0,1,0,1,6,2,0.333,0,0,0,1
48,76.2,1.56,31.3,0,1,0,0,1,5,2,0.4,0,0,0,1
58,80.9,1.61,31.2,0,1,0,1,3,14,3,0.214,0,0,0,0
42,83.5,1.86,24.1,1,0,0,0,3,23,6,0.261,0,0,0,1
52,91.2,1.75,29.8,1,0,0,0,3,22,6,0.273,0,0,0,1
21,68.9,1.66,25.0,1,0,0,0,1,6,2,0.333,0,0,0,1
43,66.4,1.71,22.7,0,1,1,0,3,23,6,0.261,0,0,0,0
25,70.4,1.69,24.6,0,1,0,0,5,43,16,0.372,0,0,0,0
18,84.8,1.88,24.0,1,0,0,1,1,5,2,0.4,0,0,0,1
59,59.0,1.76,19.0,0,1,1,0,3,23,6,0.261,0,0,0,0
45,97.8,1.75,31.9,1,0,1,0,5,42,14,0.333,0,0,0,0
41,82.7,1.74,27.3,1,0,0,0,3,21,4,0.19,0,0,0,1
23,69.6,1.69,24.4,0,1,1,0,5,45,15,0.333,0,0,0,0
20,77.4,1.62,29.5,0,1,0,0,1,5,2,0.4,0,0,0,1
39,84.3,1.87,24.1,1,0,0,0,3,25,5,0.2,0,0,0,0
19,76.5,1.75,25.0,0,1,0,0,1,5,2,0.4,0,0,0,1
31,90.5,1.82,27.3,1,0,0,0,3,20,4,0.2,0,0,0,1
49,65.3,1.67,23.4,0,1,1,0,1,5,2,0.4,0,0,0,1
50,89.0,1.73,29.7,1,0,1,1,3,18,4,0.222,0,0,0,1
18,90.4,1.81,27.6,1,0,0,0,5,47,16,0.34,0,0,0,0
51,79.3,1.66,28.8,1,0,0,1,5,37,12,0.324,0,0,0,1
60,50.7,1.69,17.8,0,1,1,1,1,5,2,0.4,0,0,0,1
20,70.2,1.75,22.9,1,0,0,0,5,47,17,0.362,0,0,0,0
25,60.4,1.8,18.6,1,0,1,0,1,5,2,0.4,0,0,0,1
41,76.6,1.78,24.2,0,1,1,0,1,5,2,0.4,0,0,0,1
32,79.2,1.73,26.5,1,0,0,0,5,47,14,0.298,0,0,0,0
45,59.6,1.74,19.7,0,1,2,0,3,19,4,0.211,0,0,0,0
43,76.2,1.89,21.3,1,0,0,0,3,18,4,0.222,0,0,0,1
37,103.0,1.77,32.9,1,0,1,0,1,6,2,0.333,0,0,0,1
23,51.6,1.56,21.2,0,1,0,0,1,6,2,0.333,0,0,0,0
22,68.5,1.83,20.5,1,0,0,1,3,18,4,0.222,0,0,0,1
40,75.0,1.68,26.6,1,0,0,2,5,26,9,0.346,0,0,0,1
24,67.8,1.94,18.0,1,0,1,0,3,24,6,0.25,0,0,0,1
39,78.0,1.7,27.0,1,0,0,0,3,20,6,0.3,0,0,0,1
40,86.9,1.57,35.3,0,1,0,1,3,16,4,0.25,0,0,0,0
21,51.9,1.56,21.3,0,1,0,0,5,44,15,0.341,0,0,0,0
39,70.6,1.82,21.3,1,0,1,0,3,21,4,0.19,0,0,0,1
55,72.7,1.71,24.9,0,1,2,1,5,39,14,0.359,0,0,0,1
28,86.8,1.73,29.0,0,1,1,1,1,5,2,0.4,0,0,0,1
56,65.0,1.72,22.0,0,1,1,0,1,5,2,0.4,0,0,0,1
56,62.4,1.57,25.3,0,1,0,0,3,21,4,0.19,0,0,0,0
19,73.0,1.76,23.6,0,1,0,0,1,5,2,0.4,0,0,0,1
45,55.0,1.65,20.2,0,1,0,0,5,44,16,0.364,0,0,0,0
22,82.5,1.9,22.9,1,0,1,0,3,24,5,0.208,0,0,0,1
46,69.4,1.84,20.5,1,0,0,0,3,23,6,0.261,0,0,0,1
27,64.2,1.76,20.7,1,0,0,0,5,47,15,0.319,0,0,0,0
32,78.9,1.64,29.3,0,1,2,0,1,5,2,0.4,0,0,0,1
18,60.3,1.86,17.4,1,0,0,0,1,5,2,0.4,0,0,0,1
29,71.9,1.74,23.7,0,1,1,0,1,5,2,0.4,0,0,0,1
35,66.7,1.59,26.4,0,1,0,0,3,18,4,0.222,0,0,0,0
30,69.1,1.63,26.0,0,1,0,0,3,23,6,0.261,0,0,0,0
59,62.4,1.71,21.3,1,0,0,0,3,25,6,0.24,0,0,0,0
56,54.5,1.75,17.8,0,1,0,1,1,5,2,0.4,0,0,0,1
59,87.7,1.67,31.4,1,0,0,0,3,23,6,0.261,0,0,0,1
23,70.1,1.58,28.1,0,1,0,0,5,48,17,0.354,0,0,0,0
56,82.8,1.92,22.5,1,0,0,0,5,43,14,0.326,0,0,0,0
55,97.0,1.66,35.2,1,0,0,0,5,44,15,0.341,0,0,0,0
24,74.0,1.75,24.2,1,0,0,0,1,6,2,0.333,0,0,0,1
31,98.8,1.79,30.8,1,0,1,0,1,5,2,0.4,0,0,0,1
41,67.1,1.62,25.6,0,1,0,1,3,15,4,0.267,0,0,0,0
39,54.2,1.6,21.2,0,1,0,0,3,22,6,0.273,0,0,0,0
41,108.9,1.69,38.1,1,0,1,0,1,5,2,0.4,0,0,0,1
54,107.2,1.89,30.0,1,0,1,0,1,5,2,0.4,0,0,0,1
19,86.3,1.63,32.5,0,1,0,0,3,23,6,0.261,0,0,0,0
28,96.8,1.79,30.2,1,0,1,0,1,5,2,0.4,0,0,0,1
47,73.6,1.78,23.2,1,0,0,1,1,5,2,0.4,0,0,0,1
50,78.3,1.61,30.2,0,1,1,0,3,21,4,0.19,0,0,0,0
34,55.9,1.78,17.6,0,1,2,0,5,45,16,0.356,0,0,0,0
37,77.9,1.76,25.1,0,1,0,0,1,6,2,0.333,0,0,0,0
32,103.7,1.91,28.4,1,0,0,0,3,20,4,0.2,0,0,0,1
42,85.7,1.77,27.4,1,0,0,0,3,25,6,0.24,0,0,0,0
35,64.0,1.65,23.5,0,1,0,0,3,21,6,0.286,0,0,0,0
58,107.2,1.73,35.8,1,0,1,0,1,5,2,0.4,0,0,0,1
22,77.3,1.81,23.6,1,0,1,0,3,19,4,0.211,0,0,0,1
34,64.3,1.6,25.1,0,1,0,0,1,5,2,0.4,0,0,0,1
49,94.4,1.82,28.5,1,0,1,0,1,5,2,0.4,0,0,0,1
52,107.6,1.8,33.2,1,0,1,0,5,42,16,0.381,0,0,0,0
37,56.2,1.66,20.4,0,1,0,0,1,5,2,0.4,0,0,0,1
21,95.3,1.88,27.0,1,0,0,0,3,23,5,0.217,0,0,0,1
42,75.0,1.71,25.6,1,0,0,0,3,21,6,0.286,0,0,0,1
41,93.9,1.69,32.9,1,0,1,0,3,24,5,0.208,0,0,0,1
37,84.7,1.88,24.0,1,0,1,1,5,29,11,0.379,0,0,0,1
58,88.7,1.72,30.0,0,1,0,0,3,24,6,0.25,0,0,0,0
34,75.1,1.93,20.2,1,0,0,0,3,22,4,0.182,0,0,0,1
43,71.2,1.66,25.8,0,1,1,0,5,45,15,0.333,0,0,0,0
59,99.6,1.86,28.8,1,0,2,0,3,25,6,0.24,0,0,0,0
54,82.8,1.82,25.0,1,0,2,0,1,5,2,0.4,0,0,0,1
38,50.2,1.64,18.7,0,1,0,0,5,47,15,0.319,0,0,0,0
37,67.3,1.87,19.2,1,0,1,1,3,18,4,0.222,0,0,0,1
56,66.2,1.66,24.0,1,0,0,1,3,18,4,0.222,0,0,0,1
36,86.1,1.85,25.2,1,0,0,0,3,23,6,0.261,0,0,0,1
59,68.5,1.67,24.6,1,0,1,0,3,26,6,0.231,0,0,0,0
45,68.0,1.7,23.5,0,1,2,0,3,23,6,0.261,0,0,0,0
60,59.0,1.66,21.4,0,1,1,0,1,5,2,0.4,0,0,0,1
57,93.4,1.81,28.5,1,0,0,1,3,16,4,0.25,0,0,0,1
59,72.3,1.77,23.1,0,1,0,0,1,6,2,0.333,0,0,0,0
50,62.8,1.94,16.7,1,0,1,0,5,49,17,0.347,0,0,0,0
38,98.9,1.79,30.9,1,0,0,0,1,5,2,0.4,0,0,0,1
22,57.0,1.78,18.0,0,1,1,0,3,18,4,0.222,0,0,0,0
48,73.9,1.89,20.7,1,0,1,0,1,5,2,0.4,0,0,0,1
60,65.7,1.89,18.4,1,0,1,0,1,5,2,0.4,0,0,0,1
24,74.4,1.75,24.3,1,0,2,0,3,22,5,0.227,0,0,0,1
39,104.3,1.84,30.8,1,0,0,0,1,5,2,0.4,0,0,0,1
25,82.9,1.57,33.6,0,1,0,0,1,5,2,0.4,0,0,0,1
41,65.6,1.57,26.6,0,1,1,0,3,23,5,0.217,0,0,0,0
20,64.7,1.58,25.9,0,1,0,1,1,5,2,0.4,0,0,0,1
46,65.4,1.65,24.0,1,0,1,0,1,6,2,0.333,0,0,0,1
44,62.9,1.71,21.5,0,1,0,0,3,21,4,0.19,0,0,0,0
51,102.1,1.9,28.3,1,0,2,0,5,44,15,0.341,0,0,0,0
47,69.9,1.84,20.6,1,0,0,1,5,40,16,0.4,0,0,0,1
30,60.9,1.94,16.2,1,0,2,0,1,5,2,0.4,0,0,0,1
34,88.5,1.87,25.3,1,0,0,1,3,17,4,0.235,0,0,0,1
25,75.2,1.69,26.3,1,0,1,0,5,42,15,0.357,0,0,0,0
43,87.1,1.65,32.0,1,0,0,1,1,4,1,0.25,0,0,0,0
22,108.5,1.84,32.0,1,0,0,2,3,13,4,0.308,0,0,0,1
58,58.4,1.64,21.7,0,1,1,0,3,25,5,0.2,0,0,0,0
20,91.3,1.67,32.7,1,0,0,0,1,6,2,0.333,0,0,0,1
31,51.3,1.59,20.3,0,1,1,0,5,44,16,0.364,0,0,0,0
32,101.1,1.76,32.6,1,0,2,0,1,6,2,0.333,0,0,0,1
50,60.5,1.69,21.2,1,0,0,0,3,25,6,0.24,0,0,0,0
20,66.3,1.72,22.4,1,0,1,0,3,20,4,0.2,0,0,0,1
55,75.1,1.79,23.4,0,1,0,0,3,24,6,0.25,0,0,0,0
42,97.4,1.82,29.4,1,0,2,0,1,5,2,0.4,0,0,0,1
36,77.3,1.77,24.7,0,1,1,1,3,17,4,0.235,0,0,0,0
45,72.2,1.79,22.5,0,1,0,0,3,20,6,0.3,0,0,0,0
23,83.6,1.73,27.9,1,0,1,0,3,22,6,0.273,0,0,0,1
48,100.0,1.65,36.7,1,0,0,1,5,37,12,0.324,0,0,0,1
45,108.2,1.7,37.4,1,0,1,0,1,6,2,0.333,0,0,0,1
51,103.3,1.76,33.3,1,0,2,2,3,11,2,0.182,0,0,0,1
19,86.1,1.71,29.4,0,1,0,0,3,18,4,0.222,0,0,0,0
36,104.7,1.94,27.8,1,0,2,0,5,46,14,0.304,0,0,0,0
48,83.4,1.78,26.3,1,0,1,0,5,46,14,0.304,0,0,0,0
24,91.2,1.91,25.0,1,0,1,1,3,13,3,0.231,0,0,0,1
60,82.4,1.71,28.2,0,1,1,0,1,6,2,0.333,0,0,0,0
23,101.2,1.83,30.2,1,0,0,0,3,21,5,0.238,0,0,0,1
38,60.8,1.72,20.6,0,1,0,0,1,5,2,0.4,0,0,0,1
49,77.8,1.63,29.3,0,1,0,0,5,41,14,0.341,0,0,0,0
49,54.3,1.77,17.3,0,1,1,0,3,23,6,0.261,0,0,0,0
33,87.6,1.71,30.0,1,0,0,0,1,5,2,0.4,0,0,0,1
25,78.9,1.75,25.8,0,1,2,0,5,46,17,0.37,0,0,0,0
44,56.3,1.73,18.8,0,1,0,0,5,47,16,0.34,0,0,0,0
45,66.3,1.93,17.8,1,0,1,0,5,46,17,0.37,0,0,0,0
21,81.1,1.77,25.9,1,0,0,1,5,31,12,0.387,0,0,0,1
55,75.9,1.79,23.7,0,1,0,0,1,5,2,0.4,0,0,0,1
47,64.0,1.67,22.9,0,1,0,0,3,26,6,0.231,0,0,0,0
50,88.3,1.76,28.5,1,0,1,1,1,5,2,0.4,0,0,0,1
31,71.5,1.75,23.3,0,1,1,1,1,4,2,0.5,0,0,0,0
54,104.1,1.84,30.7,1,0,1,0,5,42,16,0.381,0,0,0,0
48,84.1,1.78,26.5,0,1,0,0,5,43,17,0.395,0,0,0,0
40,71.5,1.84,21.1,1,0,1,0,3,23,5,0.217,0,0,0,1
51,59.4,1.64,22.1,0,1,1,1,1,5,2,0.4,0,0,0,1
22,88.9,1.66,32.3,0,1,0,0,5,40,15,0.375,0,0,0,1
19,85.0,1.77,27.1,0,1,1,1,1,5,2,0.4,0,0,0,1
36,56.8,1.62,21.6,0,1,0,0,3,22,6,0.273,0,0,0,0
52,57.3,1.68,20.3,0,1,0,0,3,21,5,0.238,0,0,0,0
24,75.4,1.83,22.5,1,0,0,0,3,21,6,0.286,0,0,0,1
33,94.7,1.86,27.4,1,0,0,2,3,13,3,0.231,0,0,0,1
26,65.0,1.77,20.7,1,0,0,0,5,49,17,0.347,0,0,0,0
48,84.8,1.59,33.5,0,1,0,0,1,5,2,0.4,0,0,0,1
47,93.4,1.71,31.9,1,0,0,0,3,23,5,0.217,0,0,0,1
37,69.2,1.91,19.0,1,0,0,0,3,23,5,0.217,0,0,0,1
21,79.3,1.61,30.6,0,1,1,0,5,45,15,0.333,0,0,0,0
29,56.1,1.59,22.2,0,1,0,0,3,24,5,0.208,0,0,0,0
58,72.6,1.73,24.3,0,1,0,0,3,24,5,0.208,0,0,0,0
35,56.4,1.56,23.2,0,1,0,1,5,40,14,0.35,0,0,0,1
55,71.9,1.62,27.4,0,1,1,0,3,21,5,0.238,0,0,0,0
59,89.7,1.72,30.3,0,1,0,0,3,21,4,0.19,0,0,0,0
51,63.0,1.62,24.0,0,1,2,0,1,6,2,0.333,0,0,0,0
57,62.3,1.6,24.3,0,1,0,0,3,25,6,0.24,0,0,0,0
49,73.1,1.67,26.2,0,1,0,0,3,25,6,0.24,0,0,0,0
24,89.1,1.74,29.4,1,0,2,0,3,26,6,0.231,0,0,0,0
30,72.9,1.78,23.0,1,0,0,1,5,40,15,0.375,0,0,0,1
47,67.5,1.74,22.3,0,1,0,0,5,49,17,0.347,0,0,0,0
59,80.5,1.83,24.0,1,0,0,0,3,23,4,0.174,0,0,0,1
23,59.2,1.7,20.5,0,1,0,0,1,6,2,0.333,0,0,0,0
40,72.4,1.75,23.6,0,1,2,0,1,5,2,0.4,0,0,0,1
20,107.5,1.92,29.2,1,0,1,0,1,6,2,0.333,0,0,0,1
45,76.7,1.92,20.8,1,0,0,0,1,5,2,0.4,0,0,0,1
23,76.9,1.67,27.6,0,1,0,0,3,23,4,0.174,0,0,0,0
21,95.7,1.67,34.3,1,0,0,0,1,5,2,0.4,0,0,0,1
28,90.7,1.93,24.3,1,0,1,0,3,23,5,0.217,0,0,0,1
44,87.1,1.78,27.5,0,1,0,0,1,5,2,0.4,0,0,0,1
31,66.8,1.71,22.8,1,0,0,0,3,25,6,0.24,0,0,0,0
31,62.4,1.7,21.6,1,0,2,1,5,45,16,0.356,0,0,0,0
21,93.8,1.86,27.1,1,0,1,0,5,47,17,0.362,0,0,0,0
40,75.4,1.73,25.2,0,1,0,2,1,3,2,0.667,0,0,0,0
37,65.7,1.67,23.6,0,1,0,0,1,5,2,0.4,0,0,0,1
43,73.2,1.63,27.6,0,1,2,0,3,23,4,0.174,0,0,0,0
36,109.8,1.76,35.4,1,0,0,0,5,47,17,0.362,0,0,0,0
59,91.1,1.76,29.4,1,0,1,0,3,23,5,0.217,0,0,0,1
37,85.8,1.88,24.3,1,0,0,0,1,5,2,0.4,0,0,0,1
29,79.5,1.83,23.7,1,0,0,0,1,5,2,0.4,0,0,0,1
46,87.6,1.76,28.3,0,1,2,0,1,5,2,0.4,0,0,0,1
49,86.0,1.72,29.1,1,0,2,0,3,21,6,0.286,0,0,0,1
59,60.2,1.56,24.7,0,1,0,0,3,19,4,0.211,0,0,0,0
55,87.7,1.58,35.1,0,1,0,0,1,5,2,0.4,0,0,0,1
44,75.0,1.61,28.9,0,1,1,2,1,3,2,0.667,0,0,0,0
45,106.8,1.77,34.1,1,0,0,0,3,19,4,0.211,0,0,0,1
22,102.1,1.93,27.4,1,0,0,0,3,26,6,0.231,0,0,0,0
23,79.1,1.8,24.4,1,0,0,1,1,5,2,0.4,0,0,0,1
41,66.8,1.9,18.5,1,0,0,0,5,49,17,0.347,0,0,0,0
58,86.5,1.92,23.5,1,0,0,0,1,5,2,0.4,0,0,0,1
29,70.2,1.62,26.7,0,1,0,0,5,46,15,0.326,0,0,0,0
59,89.8,1.72,30.4,0,1,0,0,5,48,17,0.354,0,0,0,0
29,78.6,1.57,31.9,0,1,1,0,1,5,2,0.4,0,0,0,1
44,84.4,1.55,35.1,0,1,0,0,5,46,16,0.348,0,0,0,0
44,53.3,1.79,16.6,0,1,0,0,1,5,2,0.4,0,0,0,1
50,84.9,1.93,22.8,1,0,1,0,5,43,17,0.395,0,0,0,0
32,65.4,1.63,24.6,0,1,0,1,3,18,4,0.222,0,0,0,0
25,107.4,1.84,31.7,1,0,0,0,3,20,4,0.2,0,0,0,1
53,82.5,1.6,32.2,0,1,0,0,1,5,2,0.4,0,0,0,1
37,85.7,1.76,27.7,1,0,0,0,5,46,17,0.37,0,0,0,0
34,61.8,1.66,22.4,0,1,0,0,1,6,2,0.333,0,0,0,0
48,92.3,1.81,28.2,1,0,0,1,1,4,2,0.5,0,0,0,0
45,82.9,1.9,23.0,1,0,0,0,3,21,6,0.286,0,0,0,1
28,53.8,1.75,17.6,0,1,1,0,1,5,2,0.4,0,0,0,1
55,88.9,1.92,24.1,1,0,1,1,5,32,12,0.375,0,0,0,1
59,81.5,1.87,23.3,1,0,0,0,3,25,6,0.24,0,0,0,0
18,89.6,1.79,28.0,0,1,1,0,3,22,6,0.273,0,0,0,0
57,70.3,1.93,18.9,1,0,1,0,5,40,14,0.35,0,0,0,1
55,73.5,1.72,24.8,0,1,1,0,1,6,2,0.333,0,0,0,0
27,65.0,1.77,20.7,0,1,0,0,5,49,16,0.327,0,0,0,0
30,66.5,1.66,24.1,0,1,1,0,1,5,2,0.4,0,0,0,1
32,80.4,1.77,25.7,0,1,0,1,5,32,12,0.375,0,0,0,1
30,101.9,1.95,26.8,1,0,0,0,3,26,6,0.231,0,0,0,0
55,72.7,1.86,21.0,1,0,0,0,1,5,2,0.4,0,0,0,1
47,70.2,1.58,28.1,0,1,0,0,1,6,2,0.333,0,0,0,0
56,81.6,1.86,23.6,1,0,0,0,1,5,2,0.4,0,0,0,1
23,83.2,1.92,22.6,1,0,1,0,3,23,6,0.261,0,0,0,1
38,80.2,1.71,27.4,0,1,1,1,5,31,13,0.419,0,0,0,1
43,64.8,1.77,20.7,0,1,0,0,3,25,6,0.24,0,0,0,0
47,78.0,1.72,26.4,0,1,0,0,5,40,14,0.35,0,0,0,1
54,71.2,1.72,24.1,1,0,0,0,1,5,2,0.4,0,0,0,1
44,89.6,1.77,28.6,1,0,1,0,1,6,2,0.333,0,0,0,1
37,86.4,1.63,32.5,0,1,0,0,3,23,6,0.261,0,0,0,0
44,98.9,1.73,33.0,1,0,2,0,1,5,2,0.4,0,0,0,1
29,68.9,1.71,23.6,1,0,0,0,1,5,2,0.4,0,0,0,1
48,67.7,1.88,19.2,1,0,0,0,3,21,5,0.238,0,0,0,1
52,64.4,1.81,19.7,1,0,0,0,3,23,5,0.217,0,0,0,1
28,56.1,1.72,19.0,0,1,0,0,3,23,4,0.174,0,0,0,0
54,83.2,1.76,26.9,0,1,1,0,3,23,6,0.261,0,0,0,0
31,94.3,1.93,25.3,1,0,1,0,3,21,4,0.19,0,0,0,1
42,100.5,1.74,33.2,1,0,0,0,1,6,2,0.333,0,0,0,1
20,79.6,1.75,26.0,1,0,0,1,3,17,4,0.235,0,0,0,1
54,77.8,1.94,20.7,1,0,0,1,5,36,13,0.361,0,0,0,1
52,82.8,1.78,26.1,0,1,0,0,1,5,2,0.4,0,0,0,1
43,67.7,1.88,19.2,1,0,0,0,1,6,2,0.333,0,0,0,1
28,74.5,1.9,20.6,1,0,2,0,1,5,2,0.4,0,0,0,1
36,72.8,1.9,20.2,1,0,2,0,1,6,2,0.333,0,0,0,1
52,67.7,1.77,21.6,1,0,1,1,5,29,10,0.345,0,0,0,1
58,67.6,1.74,22.3,1,0,0,0,1,5,2,0.4,0,0,0,1
37,65.5,1.58,26.2,0,1,1,0,3,27,6,0.222,0,0,0,0
28,84.7,1.67,30.4,0,1,1,0,1,5,2,0.4,0,0,0,1
44,96.5,1.88,27.3,1,0,0,0,1,6,2,0.333,0,0,0,1
50,81.6,1.94,21.7,1,0,0,0,1,6,2,0.333,0,0,0,1
27,85.5,1.74,28.2,0,1,1,0,5,40,14,0.35,0,0,0,1
24,103.6,1.66,37.6,1,0,0,1,3,18,4,0.222,0,0,0,1
53,101.8,1.82,30.7,1,0,0,0,3,23,6,0.261,0,0,0,1
32,68.8,1.84,20.3,1,0,0,0,3,22,6,0.273,0,0,0,1
39,68.9,1.67,24.7,1,0,0,0,3,23,4,0.174,0,0,0,1
46,71.9,1.69,25.2,0,1,0,0,5,49,17,0.347,0,0,0,0
18,88.0,1.67,31.6,0,1,1,0,1,5,2,0.4,0,0,0,1
52,76.2,1.88,21.6,1,0,0,0,3,22,5,0.227,0,0,0,1
38,83.7,1.72,28.3,1,0,0,1,5,32,14,0.438,0,0,0,1
42,67.6,1.93,18.1,1,0,2,0,3,22,6,0.273,0,0,0,1
25,97.1,1.69,34.0,1,0,0,0,3,20,4,0.2,0,0,0,1
39,100.3,1.77,32.0,1,0,0,0,1,6,2,0.333,0,0,0,1
46,69.6,1.56,28.6,0,1,2,0,1,5,2,0.4,0,0,0,1
20,57.7,1.66,20.9,0,1,0,0,1,5,2,0.4,0,0,0,1
57,82.1,1.59,32.5,0,1,1,0,3,21,4,0.19,0,0,0,0
31,89.6,1.75,29.3,0,1,2,0,1,6,2,0.333,0,0,0,0
41,58.8,1.75,19.2,0,1,0,0,1,5,2,0.4,0,0,0,1
19,60.9,1.93,16.3,1,0,2,0,3,24,6,0.25,0,0,0,1
46,78.2,1.94,20.8,1,0,0,0,5,43,16,0.372,0,0,0,0
54,68.0,1.8,21.0,0,1,0,0,3,25,6,0.24,0,0,0,0
37,78.1,1.9,21.6,1,0,1,0,1,5,2,0.4,0,0,0,1
37,87.4,1.74,28.9,0,1,1,0,3,21,5,0.238,0,0,0,0
27,71.2,1.72,24.1,0,1,1,1,5,35,13,0.371,0,0,0,1
39,105.1,1.72,35.5,1,0,1,0,3,23,6,0.261,0,0,0,1
58,83.8,1.57,34.0,0,1,0,0,5,42,15,0.357,0,0,0,0
50,75.9,1.71,26.0,0,1,1,1,1,5,2,0.4,0,0,0,1
38,75.4,1.65,27.7,0,1,1,0,1,6,2,0.333,0,0,0,0
24,72.9,1.82,22.0,1,0,1,0,1,5,2,0.4,0,0,0,1
35,94.5,1.81,28.8,1,0,0,0,3,21,6,0.286,0,0,0,1
53,102.5,1.71,35.1,1,0,0,0,3,25,6,0.24,0,0,0,0
51,101.1,1.93,27.1,1,0,0,0,1,5,2,0.4,0,0,0,1
25,74.0,1.7,25.6,0,1,1,0,3,20,6,0.3,0,0,0,0
48,77.0,1.74,25.4,1,0,0,0,5,47,16,0.34,0,0,0,0
59,87.4,1.91,24.0,1,0,0,0,1,5,2,0.4,0,0,0,1
51,62.9,1.95,16.5,1,0,1,0,3,21,5,0.238,0,0,0,1
30,89.5,1.67,32.1,1,0,0,0,5,49,17,0.347,0,0,0,0
53,51.4,1.6,20.1,0,1,0,0,1,6,2,0.333,0,0,0,0
28,89.2,1.94,23.7,1,0,0,0,1,5,2,0.4,0,0,0,1
33,72.1,1.94,19.2,1,0,0,0,3,21,6,0.286,0,0,0,1
52,63.0,1.56,25.9,0,1,1,0,3,21,5,0.238,0,0,0,0
56,70.7,1.78,22.3,1,0,2,0,1,5,2,0.4,0,0,0,1
35,96.9,1.78,30.6,1,0,0,0,3,21,6,0.286,0,0,0,1
50,87.2,1.67,31.3,0,1,1,0,5,42,15,0.357,0,0,0,0
29,105.0,1.69,36.8,1,0,0,0,5,43,14,0.326,0,0,0,0
39,94.7,1.88,26.8,1,0,0,0,1,5,2,0.4,0,0,0,1
48,78.5,1.72,26.5,1,0,0,0,5,49,17,0.347,0,0,0,0
41,70.8,1.73,23.7,0,1,1,1,1,5,2,0.4,0,0,0,1
21,52.9,1.78,16.7,0,1,2,0,1,5,2,0.4,0,0,0,1
38,52.4,1.8,16.2,0,1,0,0,3,24,6,0.25,0,0,0,0
32,67.5,1.71,23.1,1,0,1,1,3,15,3,0.2,0,0,0,1
31,107.9,1.87,30.9,1,0,0,1,3,20,5,0.25,0,0,0,1
20,77.2,1.64,28.7,0,1,0,0,3,19,4,0.211,0,0,0,0
55,75.7,1.79,23.6,1,0,1,0,5,48,17,0.354,0,0,0,0
50,64.6,1.68,22.9,0,1,1,0,1,5,2,0.4,0,0,0,1
54,80.6,1.73,26.9,1,0,1,1,5,39,14,0.359,0,0,0,1
24,82.6,1.73,27.6,1,0,0,0,3,24,6,0.25,0,0,0,1
60,99.6,1.75,32.5,1,0,2,0,3,24,6,0.25,0,0,0,1
43,91.3,1.85,26.7,1,0,0,0,3,21,4,0.19,0,0,0,1
31,52.4,1.56,21.5,0,1,0,0,1,6,2,0.333,0,0,0,0
30,82.1,1.95,21.6,1,0,1,0,1,5,2,0.4,0,0,0,1
48,66.7,1.71,22.8,1,0,0,1,3,18,5,0.278,0,0,0,1
51,86.9,1.72,29.4,1,0,1,1,3,18,4,0.222,0,0,0,1
30,64.8,1.63,24.4,0,1,1,0,1,6,2,0.333,0,0,0,0
34,60.8,1.67,21.8,1,0,0,0,5,43,15,0.349,0,0,0,0
21,51.0,1.63,19.2,0,1,1,0,5,49,17,0.347,0,0,0,0
37,56.9,1.69,19.9,0,1,0,0,5,47,17,0.362,0,0,0,0
43,105.8,1.91,29.0,1,0,1,1,1,4,2,0.5,0,0,0,0
52,91.5,1.83,27.3,1,0,1,0,3,21,4,0.19,0,0,0,1
42,78.6,1.56,32.3,0,1,1,1,3,18,4,0.222,0,0,0,0
55,85.0,1.63,32.0,0,1,1,0,1,6,2,0.333,0,0,0,0
20,67.5,1.6,26.4,0,1,2,0,1,5,2,0.4,0,0,0,1
20,79.8,1.68,28.3,0,1,1,0,5,46,17,0.37,0,0,0,0
24,61.9,1.72,20.9,1,0,0,0,1,5,2,0.4,0,0,0,1
43,56.0,1.62,21.3,0,1,0,0,1,5,2,0.4,0,0,0,1
49,94.2,1.94,25.0,1,0,0,1,3,18,4,0.222,0,0,0,1
18,62.0,1.75,20.2,0,1,1,0,1,5,2,0.4,0,0,0,1
36,59.9,1.64,22.3,0,1,0,0,1,6,2,0.333,0,0,0,0
23,88.6,1.91,24.3,1,0,0,2,3,12,2,0.167,0,0,0,1
57,74.8,1.9,20.7,1,0,0,0,5,46,17,0.37,0,0,0,0
45,57.0,1.58,22.8,0,1,1,1,5,36,14,0.389,0,0,0,1
49,103.6,1.76,33.4,1,0,0,0,1,5,2,0.4,0,0,0,1
36,81.4,1.57,33.0,0,1,1,0,5,49,17,0.347,0,0,0,0
42,104.1,1.94,27.7,1,0,1,0,1,5,2,0.4,0,0,0,1
56,76.7,1.77,24.5,1,0,1,0,3,22,5,0.227,0,0,0,1
24,109.8,1.79,34.3,1,0,0,1,1,5,2,0.4,0,0,0,1
37,86.1,1.66,31.2,0,1,0,0,1,6,2,0.333,0,0,0,0
